Address,GPIB0::22::INSTR
Model,34461A
Serial Number:,MY60051737
Firmware Version,A.03.03-03.15-03.03-00.52-04-03
Start Time,2026-08-20 17:28:17.158
Stop Time,2026-08-20 18:01:27.857
,
Time (s),Channel 1 (Ω)
2026-08-20 17:28:17.632,26254.2213
2026-08-20 17:28:18.060,26254.0898
2026-08-20 17:28:18.471,26254.1163
2026-08-20 17:28:18.890,26253.7603
2026-08-20 17:28:19.304,26252.7366
2026-08-20 17:28:19.768,26251.7809
2026-08-20 17:28:20.183,26251.3769
2026-08-20 17:28:20.602,26251.396
2026-08-20 17:28:21.015,26251.1902
2026-08-20 17:28:21.435,26251.0225
2026-08-20 17:28:21.848,26251.0375
2026-08-20 17:28:22.266,26250.9169
2026-08-20 17:28:22.702,26250.8041
2026-08-20 17:28:23.115,26250.8677
2026-08-20 17:28:23.539,26251.0465
2026-08-20 17:28:23.958,26251.5401
2026-08-20 17:28:24.369,26252.0138
2026-08-20 17:28:24.850,26252.5464
2026-08-20 17:28:25.262,26252.7014
2026-08-20 17:28:25.676,26253.0823
2026-08-20 17:28:26.088,26253.3485
2026-08-20 17:28:26.500,26253.6171
2026-08-20 17:28:26.967,26253.7344
2026-08-20 17:28:27.392,26253.9116
2026-08-20 17:28:27.806,26253.8921
2026-08-20 17:28:28.227,26253.9613
2026-08-20 17:28:28.648,26254.1173
2026-08-20 17:28:29.080,26254.4766
2026-08-20 17:28:29.493,26254.8069
2026-08-20 17:28:29.933,26255.2565
2026-08-20 17:28:30.344,26255.6651
2026-08-20 17:28:30.757,26256.0533
2026-08-20 17:28:31.169,26256.4198
2026-08-20 17:28:31.587,26256.9013
2026-08-20 17:28:32.008,26257.3547
2026-08-20 17:28:32.421,26257.9317
2026-08-20 17:28:32.832,26258.4036
2026-08-20 17:28:33.252,26259.1801
2026-08-20 17:28:33.665,26259.6978
2026-08-20 17:28:34.077,26260.1863
2026-08-20 17:28:34.493,26260.7625
2026-08-20 17:28:34.906,26261.3553
2026-08-20 17:28:35.318,26261.7803
2026-08-20 17:28:35.757,26262.0879
2026-08-20 17:28:36.168,26262.2265
2026-08-20 17:28:36.581,26262.4007
2026-08-20 17:28:36.993,26262.8472
2026-08-20 17:28:37.406,26263.427
2026-08-20 17:28:37.886,26263.705
2026-08-20 17:28:38.299,26263.9171
2026-08-20 17:28:38.710,26264.3488
2026-08-20 17:28:39.133,26264.6208
2026-08-20 17:28:39.547,26265.0628
2026-08-20 17:28:39.981,26265.2716
2026-08-20 17:28:40.397,26265.6866
2026-08-20 17:28:40.813,26265.9952
2026-08-20 17:28:41.227,26266.1125
2026-08-20 17:28:41.640,26266.2076
2026-08-20 17:28:42.062,26266.6345
2026-08-20 17:28:42.557,26266.96
2026-08-20 17:28:43.026,26267.475
2026-08-20 17:28:43.443,26267.9031
2026-08-20 17:28:43.880,26268.5993
2026-08-20 17:28:44.293,26269.1723
2026-08-20 17:28:44.715,26269.6017
2026-08-20 17:28:45.127,26270.1958
2026-08-20 17:28:45.554,26270.6315
2026-08-20 17:28:45.966,26271.054
2026-08-20 17:28:46.380,26271.4309
2026-08-20 17:28:46.807,26271.6271
2026-08-20 17:28:47.221,26271.9075
