Address,GPIB0::22::INSTR
Model,34461A
Serial Number:,MY60051737
Firmware Version,A.03.03-03.15-03.03-00.52-04-03
Start Time,2026-08-18 21:19:42.068
Stop Time,2026-08-18 21:52:59.760
,
Time (s),Channel 1 (Ω)
2026-08-18 21:19:42.544,27826.7711
2026-08-18 21:19:42.957,27830.2448
2026-08-18 21:19:43.451,27834.2623
2026-08-18 21:19:43.862,27837.2958
2026-08-18 21:19:44.290,27840.3273
2026-08-18 21:19:44.702,27843.3088
2026-08-18 21:19:45.137,27846.4291
2026-08-18 21:19:45.550,27849.5226
2026-08-18 21:19:45.962,27852.6082
2026-08-18 21:19:46.390,27855.7756
2026-08-18 21:19:46.801,27858.6656
2026-08-18 21:19:47.277,27862.1174
2026-08-18 21:19:47.689,27865.0589
2026-08-18 21:19:48.102,27867.9785
2026-08-18 21:19:48.528,27871.0448
2026-08-18 21:19:48.941,27874.2569
2026-08-18 21:19:49.357,27877.3852
2026-08-18 21:19:49.769,27880.5707
2026-08-18 21:19:50.180,27883.7159
2026-08-18 21:19:50.592,27886.7143
2026-08-18 21:19:51.013,27889.9423
2026-08-18 21:19:51.474,27894.0492
2026-08-18 21:19:51.904,27897.538
2026-08-18 21:19:52.328,27900.6226
2026-08-18 21:19:52.746,27903.5082
2026-08-18 21:19:53.159,27906.4102
2026-08-18 21:19:53.577,27909.4401
2026-08-18 21:19:53.989,27912.1057
2026-08-18 21:19:54.414,27914.7224
2026-08-18 21:19:54.835,27917.5049
2026-08-18 21:19:55.247,27920.1278
2026-08-18 21:19:55.674,27922.6194
2026-08-18 21:19:56.087,27925.086
2026-08-18 21:19:56.514,27927.4965
2026-08-18 21:19:56.926,27930.0798
2026-08-18 21:19:57.344,27932.4711
2026-08-18 21:19:57.770,27934.7349
2026-08-18 21:19:58.183,27937.1918
2026-08-18 21:19:58.650,27939.9531
2026-08-18 21:19:59.064,27942.5697
2026-08-18 21:19:59.479,27945.5097
2026-08-18 21:19:59.891,27948.4801
2026-08-18 21:20:00.354,27951.3194
2026-08-18 21:20:00.771,27954.2579
2026-08-18 21:20:01.184,27957.0771
2026-08-18 21:20:01.597,27959.8991
2026-08-18 21:20:02.010,27962.8728
2026-08-18 21:20:02.422,27965.5826
2026-08-18 21:20:02.849,27968.2461
2026-08-18 21:20:03.343,27971.3017
2026-08-18 21:20:03.756,27973.6884
2026-08-18 21:20:04.182,27976.0202
2026-08-18 21:20:04.599,27978.4261
2026-08-18 21:20:05.036,27980.7548
2026-08-18 21:20:05.461,27983.2297
2026-08-18 21:20:05.874,27985.6158
2026-08-18 21:20:06.290,27987.9463
2026-08-18 21:20:06.706,27990.3553
2026-08-18 21:20:07.166,27993.2517
2026-08-18 21:20:07.593,27996.0213
2026-08-18 21:20:08.012,27998.8059
2026-08-18 21:20:08.427,28001.3926
2026-08-18 21:20:08.841,28004.0668
2026-08-18 21:20:09.280,28006.7571
2026-08-18 21:20:09.695,28009.6763
2026-08-18 21:20:10.108,28012.3044
2026-08-18 21:20:10.522,28014.9438
2026-08-18 21:20:10.933,28017.4705
2026-08-18 21:20:11.403,28020.302
2026-08-18 21:20:11.827,28022.7454
2026-08-18 21:20:12.239,28025.3306
