Address,GPIB0::22::INSTR
Model,34461A
Serial Number:,MY60051737
Firmware Version,A.03.03-03.15-03.03-00.52-04-03
Start Time,2026-08-19 21:32:57.118
Stop Time,2026-08-19 21:51:50.099
,
Time (s),Channel 1 (Ω)
2026-08-19 21:32:57.625,9025.69449
2026-08-19 21:32:58.042,9025.6609
2026-08-19 21:32:58.457,9025.10913
2026-08-19 21:32:58.886,9023.67884
2026-08-19 21:32:59.300,9023.12407
2026-08-19 21:32:59.737,9022.89732
2026-08-19 21:33:00.166,9022.77028
2026-08-19 21:33:00.580,9022.63802
2026-08-19 21:33:00.994,9022.57983
2026-08-19 21:33:01.415,9022.55226
2026-08-19 21:33:01.841,9022.5048
2026-08-19 21:33:02.262,9022.41483
2026-08-19 21:33:02.679,9022.30277
2026-08-19 21:33:03.092,9022.20324
2026-08-19 21:33:03.531,9022.11461
2026-08-19 21:33:03.944,9022.02681
2026-08-19 21:33:04.359,9021.94498
2026-08-19 21:33:04.773,9021.90486
2026-08-19 21:33:05.199,9021.84895
2026-08-19 21:33:05.617,9021.85216
2026-08-19 21:33:06.032,9021.90345
2026-08-19 21:33:06.474,9021.95539
2026-08-19 21:33:06.889,9022.0746
2026-08-19 21:33:07.304,9022.20191
2026-08-19 21:33:07.721,9022.23839
2026-08-19 21:33:08.134,9022.18906
2026-08-19 21:33:08.594,9022.12578
2026-08-19 21:33:09.022,9022.05226
2026-08-19 21:33:09.438,9021.80644
2026-08-19 21:33:09.855,9021.61341
2026-08-19 21:33:10.269,9021.50453
2026-08-19 21:33:10.684,9021.42503
2026-08-19 21:33:11.097,9021.37079
2026-08-19 21:33:11.531,9021.31962
2026-08-19 21:33:11.946,9021.27281
2026-08-19 21:33:12.373,9021.31858
2026-08-19 21:33:12.786,9021.35115
2026-08-19 21:33:13.203,9021.30194
2026-08-19 21:33:13.664,9021.22122
2026-08-19 21:33:14.092,9021.15721
2026-08-19 21:33:14.504,9021.10516
2026-08-19 21:33:14.939,9021.03489
2026-08-19 21:33:15.353,9020.97645
2026-08-19 21:33:15.787,9021.11272
2026-08-19 21:33:16.200,9021.30308
2026-08-19 21:33:16.615,9021.44774
2026-08-19 21:33:17.029,9031.01053
2026-08-19 21:33:17.449,9105.16843
2026-08-19 21:33:17.862,9212.34212
2026-08-19 21:33:18.277,9344.00949
2026-08-19 21:33:18.743,9520.25904
2026-08-19 21:33:19.167,9694.55368
2026-08-19 21:33:19.580,9745.09076
2026-08-19 21:33:20.008,9566.46709
2026-08-19 21:33:20.422,9396.29685
2026-08-19 21:33:20.854,9254.48846
2026-08-19 21:33:21.271,9135.67892
2026-08-19 21:33:21.687,9048.02554
2026-08-19 21:33:22.100,9019.894
2026-08-19 21:33:22.514,9019.6355
2026-08-19 21:33:22.928,9019.9246
2026-08-19 21:33:23.341,9019.95598
2026-08-19 21:33:23.754,9020.09232
2026-08-19 21:33:24.186,9020.17601
2026-08-19 21:33:24.612,9020.10561
2026-08-19 21:33:25.030,9020.10031
2026-08-19 21:33:25.444,9020.13034
2026-08-19 21:33:25.871,9020.18855
2026-08-19 21:33:26.285,9020.17007
2026-08-19 21:33:26.712,9020.50696
2026-08-19 21:33:27.125,9072.35807
