Address,GPIB0::22::INSTR
Model,34461A
Serial Number:,MY60051737
Firmware Version,A.03.03-03.15-03.03-00.52-04-03
Start Time,2026-08-18 20:23:31.249
Stop Time,2026-08-18 20:48:57.080
,
Time (s),Channel 1 (Ω)
2026-08-18 20:23:31.737,29751.4675
2026-08-18 20:23:32.218,29751.299
2026-08-18 20:23:32.630,29758.2516
2026-08-18 20:23:33.043,29764.4978
2026-08-18 20:23:33.457,29766.2821
2026-08-18 20:23:33.869,29767.2041
2026-08-18 20:23:34.281,29763.6121
2026-08-18 20:23:34.695,29763.3808
2026-08-18 20:23:35.109,29763.0906
2026-08-18 20:23:35.532,29763.9519
2026-08-18 20:23:35.945,29762.9721
2026-08-18 20:23:36.374,29763.443
2026-08-18 20:23:36.786,29765.4458
2026-08-18 20:23:37.220,29767.9466
2026-08-18 20:23:37.646,29770.747
2026-08-18 20:23:38.057,29773.6047
2026-08-18 20:23:38.486,29777.0001
2026-08-18 20:23:38.903,29780.3365
2026-08-18 20:23:39.330,29783.3312
2026-08-18 20:23:39.742,29786.1632
2026-08-18 20:23:40.155,29789.2987
2026-08-18 20:23:40.567,29792.6951
2026-08-18 20:23:40.984,29796.4431
2026-08-18 20:23:41.397,29800.1577
2026-08-18 20:23:41.808,29804.0856
2026-08-18 20:23:42.233,29808.2914
2026-08-18 20:23:42.645,29812.25
2026-08-18 20:23:43.059,29815.5879
2026-08-18 20:23:43.483,29819.2026
2026-08-18 20:23:43.896,29823.1981
2026-08-18 20:23:44.361,29827.0869
2026-08-18 20:23:44.774,29830.3258
2026-08-18 20:23:45.205,29833.9902
2026-08-18 20:23:45.618,29837.6551
2026-08-18 20:23:46.036,29841.4302
2026-08-18 20:23:46.454,29845.2583
2026-08-18 20:23:46.880,29848.9348
2026-08-18 20:23:47.294,29852.4975
2026-08-18 20:23:47.706,29855.9402
2026-08-18 20:23:48.131,29859.2479
2026-08-18 20:23:48.562,29862.4609
2026-08-18 20:23:48.975,29865.5479
2026-08-18 20:23:49.394,29868.7709
2026-08-18 20:23:49.808,29872.2194
2026-08-18 20:23:50.221,29875.647
2026-08-18 20:23:50.700,29879.7422
2026-08-18 20:23:51.118,29883.4055
2026-08-18 20:23:51.535,29886.8804
2026-08-18 20:23:51.951,29890.5036
2026-08-18 20:23:52.378,29893.4101
2026-08-18 20:23:52.792,29896.7927
2026-08-18 20:23:53.206,29900.1687
2026-08-18 20:23:53.619,29903.5924
2026-08-18 20:23:54.030,29906.714
2026-08-18 20:23:54.494,29909.8846
2026-08-18 20:23:54.921,29913.3596
2026-08-18 20:23:55.337,29916.483
2026-08-18 20:23:55.749,29919.8832
2026-08-18 20:23:56.186,29923.6138
2026-08-18 20:23:56.599,29927.1087
2026-08-18 20:23:57.019,29930.4409
2026-08-18 20:23:57.433,29933.8915
2026-08-18 20:23:57.845,29937.3348
2026-08-18 20:23:58.272,29941.5741
2026-08-18 20:23:58.684,29945.6052
2026-08-18 20:23:59.105,29949.0369
2026-08-18 20:23:59.519,29952.5166
2026-08-18 20:23:59.932,29956.0436
2026-08-18 20:24:00.345,29959.7279
2026-08-18 20:24:00.757,29963.0514
2026-08-18 20:24:01.169,29966.1485
