Address,GPIB0::22::INSTR
Model,34461A
Serial Number:,MY60051737
Firmware Version,A.03.03-03.15-03.03-00.52-04-03
Start Time,2026-08-20 18:44:34.702
Stop Time,2026-08-20 19:26:47.428
,
Time (s),Channel 1 (Ω)
2026-08-20 18:44:35.187,24106.7545
2026-08-20 18:44:35.613,24107.1534
2026-08-20 18:44:36.026,24107.2765
2026-08-20 18:44:36.439,24107.7399
2026-08-20 18:44:36.851,24108.3182
2026-08-20 18:44:37.313,24109.0501
2026-08-20 18:44:37.731,24109.8025
2026-08-20 18:44:38.145,24109.9807
2026-08-20 18:44:38.558,24110.4006
2026-08-20 18:44:38.970,24110.7851
2026-08-20 18:44:39.383,24110.6905
2026-08-20 18:44:39.844,24111.0006
2026-08-20 18:44:40.258,24111.6362
2026-08-20 18:44:40.671,24112.2129
2026-08-20 18:44:41.085,24112.4556
2026-08-20 18:44:41.511,24112.8905
2026-08-20 18:44:41.971,24113.6372
2026-08-20 18:44:42.383,24113.8407
2026-08-20 18:44:42.809,24114.2306
2026-08-20 18:44:43.224,24114.5524
2026-08-20 18:44:43.641,24114.997
2026-08-20 18:44:44.054,24115.6296
2026-08-20 18:44:44.472,24116.1556
2026-08-20 18:44:44.884,24116.5998
2026-08-20 18:44:45.328,24116.926
2026-08-20 18:44:45.742,24117.1644
2026-08-20 18:44:46.154,24117.7395
2026-08-20 18:44:46.567,24118.4774
2026-08-20 18:44:46.985,24118.7797
2026-08-20 18:44:47.398,24119.1863
2026-08-20 18:44:47.811,24119.8104
2026-08-20 18:44:48.222,24120.4387
2026-08-20 18:44:48.649,24120.8237
2026-08-20 18:44:49.109,24121.4059
2026-08-20 18:44:49.570,24122.0203
2026-08-20 18:44:49.983,24122.7215
2026-08-20 18:44:50.396,24123.0227
2026-08-20 18:44:50.808,24123.6636
2026-08-20 18:44:51.221,24124.3088
2026-08-20 18:44:51.640,24124.6147
2026-08-20 18:44:52.058,24125.1185
2026-08-20 18:44:52.477,24125.5849
2026-08-20 18:44:52.895,24126.1683
2026-08-20 18:44:53.309,24126.7708
2026-08-20 18:44:53.726,24127.3725
2026-08-20 18:44:54.140,24127.9719
2026-08-20 18:44:54.568,24128.264
2026-08-20 18:44:54.980,24129.1631
2026-08-20 18:44:55.393,24129.5067
2026-08-20 18:44:55.838,24130.1563
2026-08-20 18:44:56.254,24130.7747
2026-08-20 18:44:56.667,24131.569
2026-08-20 18:44:57.079,24132.3814
2026-08-20 18:44:57.491,24132.7854
2026-08-20 18:44:57.904,24133.4891
2026-08-20 18:44:58.324,24134.1768
2026-08-20 18:44:58.736,24134.8203
2026-08-20 18:44:59.149,24135.3535
2026-08-20 18:44:59.579,24136.2183
2026-08-20 18:44:59.991,24136.7237
2026-08-20 18:45:00.418,24137.3646
2026-08-20 18:45:00.831,24137.9786
2026-08-20 18:45:01.293,24138.5984
2026-08-20 18:45:01.710,24139.2234
2026-08-20 18:45:02.122,24139.816
2026-08-20 18:45:02.562,24140.3296
2026-08-20 18:45:02.982,24140.9865
2026-08-20 18:45:03.394,24141.6059
2026-08-20 18:45:03.826,24142.1048
2026-08-20 18:45:04.260,24142.7581
2026-08-20 18:45:04.672,24143.4075
