Address,GPIB0::22::INSTR
Model,34461A
Serial Number:,MY60051737
Firmware Version,A.03.03-03.15-03.03-00.52-04-03
Start Time,2026-08-19 12:53:35.669
Stop Time,2026-08-19 13:18:33.434
,
Time (s),Channel 1 (Ω)
2026-08-19 12:53:36.212,37175.4657
2026-08-19 12:53:36.669,37173.5681
2026-08-19 12:53:37.088,37170.2637
2026-08-19 12:53:37.502,37163.4373
2026-08-19 12:53:37.916,37161.9647
2026-08-19 12:53:38.376,37158.763
2026-08-19 12:53:38.800,37158.3067
2026-08-19 12:53:39.213,37157.5612
2026-08-19 12:53:39.639,37153.4699
2026-08-19 12:53:40.053,37151.0065
2026-08-19 12:53:40.476,37143.6233
2026-08-19 12:53:40.936,37144.1481
2026-08-19 12:53:41.354,37140.9574
2026-08-19 12:53:41.772,37131.9277
2026-08-19 12:53:42.189,37127.5368
2026-08-19 12:53:42.651,37127.7548
2026-08-19 12:53:43.068,37126.7514
2026-08-19 12:53:43.482,37126.5627
2026-08-19 12:53:43.896,37122.4632
2026-08-19 12:53:44.316,37117.904
2026-08-19 12:53:44.729,37115.2653
2026-08-19 12:53:45.195,37104.53
2026-08-19 12:53:45.629,37096.6815
2026-08-19 12:53:46.056,37087.6923
2026-08-19 12:53:46.516,37089.0287
2026-08-19 12:53:46.937,37087.1726
2026-08-19 12:53:47.350,37087.8565
2026-08-19 12:53:47.764,37081.2078
2026-08-19 12:53:48.182,37077.4317
2026-08-19 12:53:48.601,37073.2118
2026-08-19 12:53:49.063,37072.8481
2026-08-19 12:53:49.491,37069.8149
2026-08-19 12:53:49.903,37067.0338
2026-08-19 12:53:50.316,37054.3977
2026-08-19 12:53:50.742,37045.5331
2026-08-19 12:53:51.159,37044.6908
2026-08-19 12:53:51.575,37044.9658
2026-08-19 12:53:51.995,37034.8561
2026-08-19 12:53:52.407,37024.2499
2026-08-19 12:53:52.835,37014.4337
2026-08-19 12:53:53.259,37014.267
2026-08-19 12:53:53.680,37017.0732
2026-08-19 12:53:54.094,37013.9018
2026-08-19 12:53:54.513,37011.7803
2026-08-19 12:53:54.925,37000.5006
2026-08-19 12:53:55.339,36989.4994
2026-08-19 12:53:55.808,36983.7162
2026-08-19 12:53:56.252,36974.3391
2026-08-19 12:53:56.664,36964.9595
2026-08-19 12:53:57.077,36955.5504
2026-08-19 12:53:57.489,36943.1241
2026-08-19 12:53:57.954,36944.4166
2026-08-19 12:53:58.368,36942.414
2026-08-19 12:53:58.781,36939.5751
2026-08-19 12:53:59.206,36934.4412
2026-08-19 12:53:59.618,36926.0868
2026-08-19 12:54:00.061,36930.977
2026-08-19 12:54:00.474,36933.4696
2026-08-19 12:54:00.898,36930.2159
2026-08-19 12:54:01.311,36927.3814
2026-08-19 12:54:01.723,36930.1959
2026-08-19 12:54:02.135,36924.9871
2026-08-19 12:54:02.548,36919.4303
2026-08-19 12:54:02.962,36913.1526
2026-08-19 12:54:03.377,36914.8056
2026-08-19 12:54:03.790,36906.772
2026-08-19 12:54:04.206,36899.0888
2026-08-19 12:54:04.623,36894.8634
2026-08-19 12:54:05.039,36892.4136
2026-08-19 12:54:05.456,36887.4055
2026-08-19 12:54:05.869,36876.2857
