Address,GPIB0::22::INSTR
Model,34461A
Serial Number:,MY60051737
Firmware Version,A.03.03-03.15-03.03-00.52-04-03
Start Time,2026-08-20 18:15:26.545
Stop Time,2026-08-20 18:44:11.336
,
Time (s),Channel 1 (Ω)
2026-08-20 18:15:27.037,24270.1733
2026-08-20 18:15:27.513,24270.1039
2026-08-20 18:15:27.926,24270.068
2026-08-20 18:15:28.340,24270.0839
2026-08-20 18:15:28.766,24270.0307
2026-08-20 18:15:29.178,24269.8936
2026-08-20 18:15:29.613,24269.8219
2026-08-20 18:15:30.025,24269.6073
2026-08-20 18:15:30.446,24269.6891
2026-08-20 18:15:30.860,24269.7356
2026-08-20 18:15:31.272,24269.7705
2026-08-20 18:15:31.751,24269.6455
2026-08-20 18:15:32.164,24269.473
2026-08-20 18:15:32.577,24269.3918
2026-08-20 18:15:32.996,24269.4151
2026-08-20 18:15:33.408,24269.3599
2026-08-20 18:15:33.829,24269.2535
2026-08-20 18:15:34.270,24269.1232
2026-08-20 18:15:34.682,24269.2071
2026-08-20 18:15:35.095,24269.291
2026-08-20 18:15:35.509,24269.707
2026-08-20 18:15:35.937,24270.1921
2026-08-20 18:15:36.351,24270.4766
2026-08-20 18:15:36.763,24270.6037
2026-08-20 18:15:37.179,24270.7041
2026-08-20 18:15:37.591,24270.712
2026-08-20 18:15:38.056,24270.7798
2026-08-20 18:15:38.469,24270.9118
2026-08-20 18:15:38.897,24270.9923
2026-08-20 18:15:39.317,24270.9997
2026-08-20 18:15:39.729,24271.0184
2026-08-20 18:15:40.152,24271.0008
2026-08-20 18:15:40.564,24271.0785
2026-08-20 18:15:40.976,24271.0208
2026-08-20 18:15:41.390,24271.0194
2026-08-20 18:15:41.850,24270.9347
2026-08-20 18:15:42.268,24270.9074
2026-08-20 18:15:42.686,24270.8294
2026-08-20 18:15:43.099,24270.8525
2026-08-20 18:15:43.516,24270.9507
2026-08-20 18:15:43.929,24270.9048
2026-08-20 18:15:44.355,24270.799
2026-08-20 18:15:44.776,24270.9355
2026-08-20 18:15:45.189,24270.9986
2026-08-20 18:15:45.602,24270.9086
2026-08-20 18:15:46.028,24270.9062
2026-08-20 18:15:46.452,24270.8756
2026-08-20 18:15:46.878,24270.9048
2026-08-20 18:15:47.292,24270.9973
2026-08-20 18:15:47.709,24270.9294
2026-08-20 18:15:48.123,24270.9619
2026-08-20 18:15:48.537,24270.9828
2026-08-20 18:15:49.002,24271.0207
2026-08-20 18:15:49.421,24270.9474
2026-08-20 18:15:49.848,24270.972
2026-08-20 18:15:50.261,24270.7165
2026-08-20 18:15:50.682,24270.7501
2026-08-20 18:15:51.096,24270.6629
2026-08-20 18:15:51.509,24270.6749
2026-08-20 18:15:51.935,24270.4804
2026-08-20 18:15:52.349,24270.5058
2026-08-20 18:15:52.778,24270.3137
2026-08-20 18:15:53.203,24270.2359
2026-08-20 18:15:53.617,24270.0314
2026-08-20 18:15:54.030,24270.1027
2026-08-20 18:15:54.443,24269.9909
2026-08-20 18:15:54.856,24269.8967
2026-08-20 18:15:55.282,24269.686
2026-08-20 18:15:55.701,24269.6947
2026-08-20 18:15:56.127,24269.6888
2026-08-20 18:15:56.546,24269.5396
