Address,GPIB0::22::INSTR
Model,34461A
Serial Number:,MY60051737
Firmware Version,A.03.03-03.15-03.03-00.52-04-03
Start Time,2026-08-18 16:25:53.997
Stop Time,2026-08-18 17:37:00.819
,
Time (s),Channel 1 (Ω)
2026-08-18 16:25:54.490,26674.0414
2026-08-18 16:25:54.917,26680.1995
2026-08-18 16:25:55.330,26683.1983
2026-08-18 16:25:55.744,26686.5667
2026-08-18 16:25:56.167,26696.6939
2026-08-18 16:25:56.595,26683.7523
2026-08-18 16:25:57.007,26679.2047
2026-08-18 16:25:57.419,26666.5573
2026-08-18 16:25:57.832,26661.9014
2026-08-18 16:25:58.245,26643.872
2026-08-18 16:25:58.658,26635.4546
2026-08-18 16:25:59.098,26652.2394
2026-08-18 16:25:59.525,26648.0565
2026-08-18 16:25:59.937,26650.6137
2026-08-18 16:26:00.352,26653.3768
2026-08-18 16:26:00.765,26651.7615
2026-08-18 16:26:01.199,26656.3579
2026-08-18 16:26:01.633,26659.0614
2026-08-18 16:26:02.047,26666.3697
2026-08-18 16:26:02.460,26689.725
2026-08-18 16:26:02.898,26691.0435
2026-08-18 16:26:03.312,26677.8751
2026-08-18 16:26:03.725,26677.9236
2026-08-18 16:26:04.137,26681.3572
2026-08-18 16:26:04.562,26677.7273
2026-08-18 16:26:04.981,26665.9709
2026-08-18 16:26:05.408,26673.0171
2026-08-18 16:26:05.839,26669.7546
2026-08-18 16:26:06.264,26671.3936
2026-08-18 16:26:06.677,26670.4808
2026-08-18 16:26:07.088,26668.45
2026-08-18 16:26:07.516,26668.2664
2026-08-18 16:26:07.929,26678.2858
2026-08-18 16:26:08.351,26687.0199
2026-08-18 16:26:08.764,26679.2299
2026-08-18 16:26:09.176,26680.0003
2026-08-18 16:26:09.595,26681.8916
2026-08-18 16:26:10.086,26684.2432
2026-08-18 16:26:10.512,26683.0542
2026-08-18 16:26:10.925,26683.5968
2026-08-18 16:26:11.354,26684.1904
2026-08-18 16:26:11.785,26673.4099
2026-08-18 16:26:12.198,26674.1312
2026-08-18 16:26:12.610,26683.539
2026-08-18 16:26:13.032,26680.8852
2026-08-18 16:26:13.445,26681.3455
2026-08-18 16:26:13.864,26682.1993
2026-08-18 16:26:14.277,26681.1262
2026-08-18 16:26:14.712,26682.7495
2026-08-18 16:26:15.132,26688.3413
2026-08-18 16:26:15.545,26697.8469
2026-08-18 16:26:15.968,26698.0135
2026-08-18 16:26:16.383,26700.5538
2026-08-18 16:26:16.818,26709.9077
2026-08-18 16:26:17.236,26712.906
2026-08-18 16:26:17.648,26713.3235
2026-08-18 16:26:18.062,26701.9785
2026-08-18 16:26:18.530,26691.5594
2026-08-18 16:26:18.966,26682.2925
2026-08-18 16:26:19.378,26681.4013
2026-08-18 16:26:19.804,26678.3471
2026-08-18 16:26:20.218,26676.1878
2026-08-18 16:26:20.635,26678.6155
2026-08-18 16:26:21.059,26671.5869
2026-08-18 16:26:21.478,26646.4233
2026-08-18 16:26:21.890,26645.5103
2026-08-18 16:26:22.314,26647.2792
2026-08-18 16:26:22.740,26651.708
2026-08-18 16:26:23.167,26653.724
2026-08-18 16:26:23.580,26664.4375
2026-08-18 16:26:23.994,26675.1697
