Address,GPIB0::22::INSTR
Model,34461A
Serial Number:,MY60051737
Firmware Version,A.03.03-03.15-03.03-00.52-04-03
Start Time,2026-08-20 19:27:10.769
Stop Time,2026-08-20 20:09:35.872
,
Time (s),Channel 1 (Ω)
2026-08-20 19:27:11.260,23533.2724
2026-08-20 19:27:11.687,23533.3683
2026-08-20 19:27:12.101,23534.0287
2026-08-20 19:27:12.513,23534.1093
2026-08-20 19:27:12.924,23534.6477
2026-08-20 19:27:13.357,23535.1631
2026-08-20 19:27:13.768,23535.5366
2026-08-20 19:27:14.195,23536.1203
2026-08-20 19:27:14.607,23536.6295
2026-08-20 19:27:15.048,23537.053
2026-08-20 19:27:15.466,23537.8336
2026-08-20 19:27:15.885,23538.298
2026-08-20 19:27:16.298,23538.428
2026-08-20 19:27:16.715,23538.7655
2026-08-20 19:27:17.176,23539.2618
2026-08-20 19:27:17.593,23539.5647
2026-08-20 19:27:18.023,23539.9806
2026-08-20 19:27:18.436,23539.664
2026-08-20 19:27:18.865,23540.1658
2026-08-20 19:27:19.278,23540.5066
2026-08-20 19:27:19.695,23541.1353
2026-08-20 19:27:20.114,23541.72
2026-08-20 19:27:20.534,23541.6318
2026-08-20 19:27:20.947,23541.6095
2026-08-20 19:27:21.372,23541.4632
2026-08-20 19:27:21.801,23541.7431
2026-08-20 19:27:22.213,23541.5451
2026-08-20 19:27:22.639,23541.5368
2026-08-20 19:27:23.053,23541.5258
2026-08-20 19:27:23.494,23541.4515
2026-08-20 19:27:23.911,23541.6736
2026-08-20 19:27:24.346,23541.6569
2026-08-20 19:27:24.758,23541.7863
2026-08-20 19:27:25.192,23542.0978
2026-08-20 19:27:25.614,23542.2834
2026-08-20 19:27:26.026,23542.5485
2026-08-20 19:27:26.440,23542.6754
2026-08-20 19:27:26.861,23543.0265
2026-08-20 19:27:27.274,23543.2445
2026-08-20 19:27:27.693,23543.5174
2026-08-20 19:27:28.119,23543.646
2026-08-20 19:27:28.546,23543.7989
2026-08-20 19:27:28.958,23543.831
2026-08-20 19:27:29.372,23544.0566
2026-08-20 19:27:29.797,23544.2574
2026-08-20 19:27:30.224,23544.5244
2026-08-20 19:27:30.637,23544.7253
2026-08-20 19:27:31.051,23544.9656
2026-08-20 19:27:31.477,23545.1525
2026-08-20 19:27:31.889,23545.2779
2026-08-20 19:27:32.356,23545.4164
2026-08-20 19:27:32.771,23545.6877
2026-08-20 19:27:33.185,23545.8734
2026-08-20 19:27:33.598,23546.0941
2026-08-20 19:27:34.011,23546.2997
2026-08-20 19:27:34.506,23546.4368
2026-08-20 19:27:34.919,23546.6057
2026-08-20 19:27:35.344,23546.7807
2026-08-20 19:27:35.764,23546.8505
2026-08-20 19:27:36.180,23546.9376
2026-08-20 19:27:36.594,23546.923
2026-08-20 19:27:37.010,23546.9669
2026-08-20 19:27:37.441,23546.9302
2026-08-20 19:27:37.855,23547.0926
2026-08-20 19:27:38.271,23547.1673
2026-08-20 19:27:38.697,23547.3303
2026-08-20 19:27:39.108,23547.5644
2026-08-20 19:27:39.551,23547.6116
2026-08-20 19:27:39.964,23547.8128
2026-08-20 19:27:40.376,23547.9919
2026-08-20 19:27:40.788,23548.3255
