Address,GPIB0::22::INSTR
Model,34461A
Serial Number:,MY60051737
Firmware Version,A.03.03-03.15-03.03-00.52-04-03
Start Time,2026-08-19 19:52:37.695
Stop Time,2026-08-19 20:59:00.413
,
Time (s),Channel 1 (Ω)
2026-08-19 19:52:38.187,9095.89738
2026-08-19 19:52:38.654,9095.76193
2026-08-19 19:52:39.082,9095.70808
2026-08-19 19:52:39.510,9095.5437
2026-08-19 19:52:39.923,9095.51993
2026-08-19 19:52:40.337,9095.63226
2026-08-19 19:52:40.751,9095.61218
2026-08-19 19:52:41.174,9095.66499
2026-08-19 19:52:41.589,9095.77625
2026-08-19 19:52:42.008,9095.83176
2026-08-19 19:52:42.422,9095.91701
2026-08-19 19:52:42.857,9095.90476
2026-08-19 19:52:43.271,9095.96788
2026-08-19 19:52:43.687,9095.99651
2026-08-19 19:52:44.102,9095.899
2026-08-19 19:52:44.530,9095.90765
2026-08-19 19:52:44.957,9096.06224
2026-08-19 19:52:45.387,9096.01974
2026-08-19 19:52:45.822,9096.04489
2026-08-19 19:52:46.236,9095.9957
2026-08-19 19:52:46.655,9096.01098
2026-08-19 19:52:47.074,9095.98031
2026-08-19 19:52:47.501,9095.94828
2026-08-19 19:52:47.927,9095.99961
2026-08-19 19:52:48.341,9096.0178
2026-08-19 19:52:48.777,9095.87638
2026-08-19 19:52:49.192,9095.81905
2026-08-19 19:52:49.607,9095.70449
2026-08-19 19:52:50.035,9095.65618
2026-08-19 19:52:50.449,9095.75108
2026-08-19 19:52:50.867,9095.7451
2026-08-19 19:52:51.282,9095.76857
2026-08-19 19:52:51.707,9095.92399
2026-08-19 19:52:52.120,9095.88821
2026-08-19 19:52:52.549,9095.9051
2026-08-19 19:52:52.962,9095.96283
2026-08-19 19:52:53.382,9095.95564
2026-08-19 19:52:53.796,9095.95121
2026-08-19 19:52:54.209,9095.96154
2026-08-19 19:52:54.622,9095.93805
2026-08-19 19:52:55.084,9095.92985
2026-08-19 19:52:55.514,9095.77925
2026-08-19 19:52:55.929,9095.68135
2026-08-19 19:52:56.343,9095.63115
2026-08-19 19:52:56.756,9095.60676
2026-08-19 19:52:57.170,9095.87414
2026-08-19 19:52:57.593,9096.23258
2026-08-19 19:52:58.007,9096.41435
2026-08-19 19:52:58.422,9096.61041
2026-08-19 19:52:58.842,9096.71456
2026-08-19 19:52:59.257,9096.70875
2026-08-19 19:52:59.725,9096.69728
2026-08-19 19:53:00.138,9096.5241
2026-08-19 19:53:00.563,9096.22668
2026-08-19 19:53:00.990,9096.26078
2026-08-19 19:53:01.410,9096.31824
2026-08-19 19:53:01.836,9096.30789
2026-08-19 19:53:02.253,9096.31217
2026-08-19 19:53:02.669,9096.3074
2026-08-19 19:53:03.084,9131.21909
2026-08-19 19:53:03.510,9204.46076
2026-08-19 19:53:03.929,9303.86759
2026-08-19 19:53:04.354,9421.13509
2026-08-19 19:53:04.769,9559.01267
2026-08-19 19:53:05.201,9690.97094
2026-08-19 19:53:05.629,9597.05338
2026-08-19 19:53:06.042,9452.20855
2026-08-19 19:53:06.461,9328.90233
2026-08-19 19:53:06.877,9226.33054
2026-08-19 19:53:07.291,9148.78589
2026-08-19 19:53:07.725,9111.94737
