Address,GPIB0::22::INSTR
Model,34461A
Serial Number:,MY60051737
Firmware Version,A.03.03-03.15-03.03-00.52-04-03
Start Time,2026-08-20 13:17:15.207
Stop Time,2026-08-20 13:53:27.692
,
Time (s),Channel 1 (Ω)
2026-08-20 13:17:15.680,29301.7221
2026-08-20 13:17:16.098,29301.1221
2026-08-20 13:17:16.511,29300.4998
2026-08-20 13:17:16.924,29299.6609
2026-08-20 13:17:17.339,29298.8343
2026-08-20 13:17:17.754,29297.5042
2026-08-20 13:17:18.187,29296.0161
2026-08-20 13:17:18.605,29295.6074
2026-08-20 13:17:19.027,29294.9901
2026-08-20 13:17:19.441,29295.3941
2026-08-20 13:17:19.853,29294.8286
2026-08-20 13:17:20.272,29294.0704
2026-08-20 13:17:20.685,29293.7767
2026-08-20 13:17:21.164,29293.3973
2026-08-20 13:17:21.577,29293.3454
2026-08-20 13:17:22.003,29291.5708
2026-08-20 13:17:22.417,29291.0428
2026-08-20 13:17:22.830,29289.2582
2026-08-20 13:17:23.267,29288.3003
2026-08-20 13:17:23.697,29286.9277
2026-08-20 13:17:24.108,29285.8639
2026-08-20 13:17:24.528,29285.2717
2026-08-20 13:17:24.940,29285.2231
2026-08-20 13:17:25.384,29284.236
2026-08-20 13:17:25.797,29283.7394
2026-08-20 13:17:26.210,29282.2179
2026-08-20 13:17:26.624,29281.1013
2026-08-20 13:17:27.037,29279.941
2026-08-20 13:17:27.450,29279.0261
2026-08-20 13:17:27.863,29277.8655
2026-08-20 13:17:28.279,29276.6913
2026-08-20 13:17:28.692,29275.6931
2026-08-20 13:17:29.110,29274.4576
2026-08-20 13:17:29.524,29273.2988
2026-08-20 13:17:29.950,29271.7072
2026-08-20 13:17:30.368,29271.3457
2026-08-20 13:17:30.781,29270.9544
2026-08-20 13:17:31.195,29270.9321
2026-08-20 13:17:31.611,29270.8035
2026-08-20 13:17:32.025,29270.5609
2026-08-20 13:17:32.522,29269.5481
2026-08-20 13:17:32.937,29269.3531
2026-08-20 13:17:33.353,29269.0957
2026-08-20 13:17:33.766,29340.7788
2026-08-20 13:17:34.193,29542.9284
2026-08-20 13:17:34.609,29822.3401
2026-08-20 13:17:35.051,30097.5398
2026-08-20 13:17:35.475,29878.9053
2026-08-20 13:17:35.893,29581.0455
2026-08-20 13:17:36.312,29361.2814
2026-08-20 13:17:36.774,29306.9236
2026-08-20 13:17:37.192,29515.561
2026-08-20 13:17:37.605,29783.107
2026-08-20 13:17:38.017,30094.7983
2026-08-20 13:17:38.432,30431.4756
2026-08-20 13:17:38.845,30790.2324
2026-08-20 13:17:39.258,31164.4904
2026-08-20 13:17:39.757,31352.0463
2026-08-20 13:17:40.184,30967.8878
2026-08-20 13:17:40.597,30581.6177
2026-08-20 13:17:41.011,30227.3799
2026-08-20 13:17:41.430,29896.3637
2026-08-20 13:17:41.843,29599.4981
2026-08-20 13:17:42.270,29381.2712
2026-08-20 13:17:42.694,29290.2883
2026-08-20 13:17:43.107,29432.8469
2026-08-20 13:17:43.521,29672.4223
2026-08-20 13:17:43.935,29978.911
2026-08-20 13:17:44.348,29997.5233
2026-08-20 13:17:44.762,29687.6854
2026-08-20 13:17:45.176,29438.2354
