Address,GPIB0::22::INSTR
Model,34461A
Serial Number:,MY60051737
Firmware Version,A.03.03-03.15-03.03-00.52-04-03
Start Time,2026-08-20 16:34:04.190
Stop Time,2026-08-20 17:27:58.293
,
Time (s),Channel 1 (Ω)
2026-08-20 16:34:04.683,26726.0674
2026-08-20 16:34:05.153,26725.5864
2026-08-20 16:34:05.612,26725.2999
2026-08-20 16:34:06.073,26724.2439
2026-08-20 16:34:06.486,26723.9132
2026-08-20 16:34:06.899,26723.5911
2026-08-20 16:34:07.313,26723.1919
2026-08-20 16:34:07.725,26723.0765
2026-08-20 16:34:08.137,26722.6478
2026-08-20 16:34:08.602,26722.2947
2026-08-20 16:34:09.016,26721.811
2026-08-20 16:34:09.434,26721.3838
2026-08-20 16:34:09.858,26721.1567
2026-08-20 16:34:10.275,26720.5214
2026-08-20 16:34:10.714,26720.0725
2026-08-20 16:34:11.127,26719.307
2026-08-20 16:34:11.539,26718.653
2026-08-20 16:34:11.952,26718.3018
2026-08-20 16:34:12.369,26718.1561
2026-08-20 16:34:12.789,26717.5585
2026-08-20 16:34:13.203,26717.1381
2026-08-20 16:34:13.619,26716.6756
2026-08-20 16:34:14.084,26716.4312
2026-08-20 16:34:14.497,26715.8003
2026-08-20 16:34:14.911,26715.4938
2026-08-20 16:34:15.325,26714.8288
2026-08-20 16:34:15.738,26714.2428
2026-08-20 16:34:16.172,26713.0468
2026-08-20 16:34:16.606,26712.4737
2026-08-20 16:34:17.020,26711.9999
2026-08-20 16:34:17.439,26712.4284
2026-08-20 16:34:17.852,26712.2297
2026-08-20 16:34:18.287,26711.6649
2026-08-20 16:34:18.701,26711.3531
2026-08-20 16:34:19.113,26711.1564
2026-08-20 16:34:19.548,26710.7637
2026-08-20 16:34:19.962,26710.264
2026-08-20 16:34:20.390,26709.9133
2026-08-20 16:34:20.803,26709.08
2026-08-20 16:34:21.215,26708.2343
2026-08-20 16:34:21.639,26706.7607
2026-08-20 16:34:22.053,26706.1133
2026-08-20 16:34:22.509,26705.3879
2026-08-20 16:34:22.920,26704.6315
2026-08-20 16:34:23.357,26704.054
2026-08-20 16:34:23.776,26703.6133
2026-08-20 16:34:24.189,26702.9059
2026-08-20 16:34:24.601,26702.3454
2026-08-20 16:34:25.014,26702.4149
2026-08-20 16:34:25.434,26701.9558
2026-08-20 16:34:25.848,26701.49
2026-08-20 16:34:26.261,26701.1272
2026-08-20 16:34:26.674,26700.8576
2026-08-20 16:34:27.099,26700.5552
2026-08-20 16:34:27.562,26699.9417
2026-08-20 16:34:27.981,26699.5807
2026-08-20 16:34:28.393,26699.2296
2026-08-20 16:34:28.814,26698.7647
2026-08-20 16:34:29.233,26698.3199
2026-08-20 16:34:29.698,26698.1721
2026-08-20 16:34:30.111,26697.7574
2026-08-20 16:34:30.524,26697.6256
2026-08-20 16:34:30.941,26697.1533
2026-08-20 16:34:31.409,26696.5233
2026-08-20 16:34:31.840,26696.1495
2026-08-20 16:34:32.254,26696.0102
2026-08-20 16:34:32.668,26695.7144
2026-08-20 16:34:33.079,26695.4183
2026-08-20 16:34:33.494,26695.0464
2026-08-20 16:34:33.938,26695.0264
2026-08-20 16:34:34.364,26694.5514
