Address,GPIB0::22::INSTR
Model,34461A
Serial Number:,MY60051737
Firmware Version,A.03.03-03.15-03.03-00.52-04-03
Start Time,2026-08-21 14:57:17.728
Stop Time,2026-08-21 15:38:56.045
,
Time (s),Channel 1 (Ω)
2026-08-21 14:57:18.260,14482.4383
2026-08-21 14:57:18.690,14483.3575
2026-08-21 14:57:19.110,14510.2225
2026-08-21 14:57:19.522,14534.0946
2026-08-21 14:57:19.951,14529.0362
2026-08-21 14:57:20.363,14528.6552
2026-08-21 14:57:20.837,14532.2589
2026-08-21 14:57:21.261,14546.1493
2026-08-21 14:57:21.675,14565.0855
2026-08-21 14:57:22.136,14580.8602
2026-08-21 14:57:22.564,14586.4633
2026-08-21 14:57:22.986,14615.0431
2026-08-21 14:57:23.398,14634.1484
2026-08-21 14:57:23.858,14636.0863
2026-08-21 14:57:24.283,14637.5539
2026-08-21 14:57:24.701,14643.9979
2026-08-21 14:57:25.113,14646.8957
2026-08-21 14:57:25.525,14654.4918
2026-08-21 14:57:25.985,14657.1531
2026-08-21 14:57:26.397,14662.7517
2026-08-21 14:57:26.810,14683.6733
2026-08-21 14:57:27.223,14694.4661
2026-08-21 14:57:27.638,14694.6691
2026-08-21 14:57:28.100,14724.2533
2026-08-21 14:57:28.513,14990.2958
2026-08-21 14:57:28.929,15320.181
2026-08-21 14:57:29.342,15679.5429
2026-08-21 14:57:29.755,16053.0714
2026-08-21 14:57:30.174,16450.6354
2026-08-21 14:57:30.634,16590.1469
2026-08-21 14:57:31.051,16195.3046
2026-08-21 14:57:31.470,15808.8035
2026-08-21 14:57:31.881,15463.0006
2026-08-21 14:57:32.346,15131.9901
2026-08-21 14:57:32.769,14868.2123
2026-08-21 14:57:33.187,14978.6534
2026-08-21 14:57:33.598,15279.6563
2026-08-21 14:57:34.012,15589.9848
2026-08-21 14:57:34.483,15381.9221
2026-08-21 14:57:34.896,15090.8304
2026-08-21 14:57:35.309,14930.7668
2026-08-21 14:57:35.728,15103.2978
2026-08-21 14:57:36.141,15402.0705
2026-08-21 14:57:36.603,15808.4545
2026-08-21 14:57:37.041,16216.981
2026-08-21 14:57:37.454,16626.9086
2026-08-21 14:57:37.916,16717.1953
2026-08-21 14:57:38.332,16302.3079
2026-08-21 14:57:38.744,15928.0581
2026-08-21 14:57:39.171,15583.7315
2026-08-21 14:57:39.633,15235.0306
2026-08-21 14:57:40.051,15027.3835
2026-08-21 14:57:40.469,15128.2079
2026-08-21 14:57:40.882,15426.3867
2026-08-21 14:57:41.343,15777.5766
2026-08-21 14:57:41.757,16184.436
2026-08-21 14:57:42.168,16595.9886
2026-08-21 14:57:42.596,16910.6354
2026-08-21 14:57:43.010,16585.0652
2026-08-21 14:57:43.437,16183.9043
2026-08-21 14:57:43.888,15787.5096
2026-08-21 14:57:44.307,15454.8823
2026-08-21 14:57:44.721,15187.2843
2026-08-21 14:57:45.139,15071.0982
2026-08-21 14:57:45.554,15078.3315
2026-08-21 14:57:46.017,15089.0375
2026-08-21 14:57:46.430,15101.6674
2026-08-21 14:57:46.849,15104.7165
2026-08-21 14:57:47.263,15107.5405
2026-08-21 14:57:47.729,15122.811
2026-08-21 14:57:48.146,15115.8569
