Address,GPIB0::22::INSTR
Model,34461A
Serial Number:,MY60051737
Firmware Version,A.03.03-03.15-03.03-00.52-04-03
Start Time,2026-08-20 12:28:11.167
Stop Time,2026-08-20 12:38:44.774
,
Time (s),Channel 1 (Ω)
2026-08-20 12:28:11.731,9029.88218
2026-08-20 12:28:12.203,9035.21182
2026-08-20 12:28:12.617,9041.58871
2026-08-20 12:28:13.043,9047.48328
2026-08-20 12:28:13.512,9053.40534
2026-08-20 12:28:13.926,9060.02499
2026-08-20 12:28:14.340,9065.89036
2026-08-20 12:28:14.753,9071.35991
2026-08-20 12:28:15.181,9077.25336
2026-08-20 12:28:15.641,9083.34006
2026-08-20 12:28:16.070,9088.93195
2026-08-20 12:28:16.492,9094.38288
2026-08-20 12:28:16.970,9100.53528
2026-08-20 12:28:17.393,9106.4187
2026-08-20 12:28:17.810,9111.6653
2026-08-20 12:28:18.276,9117.11547
2026-08-20 12:28:18.688,9121.96401
2026-08-20 12:28:19.110,9126.80726
2026-08-20 12:28:19.523,9132.02916
2026-08-20 12:28:20.004,9136.92672
2026-08-20 12:28:20.418,9141.89147
2026-08-20 12:28:20.842,9146.65361
2026-08-20 12:28:21.255,9152.57767
2026-08-20 12:28:21.670,9157.17797
2026-08-20 12:28:22.138,9162.0526
2026-08-20 12:28:22.554,9166.55608
2026-08-20 12:28:22.969,9170.7722
2026-08-20 12:28:23.439,9175.14649
2026-08-20 12:28:23.867,9180.14516
2026-08-20 12:28:24.281,9184.75579
2026-08-20 12:28:24.695,9188.72717
2026-08-20 12:28:25.108,9193.28657
2026-08-20 12:28:25.570,9198.56911
2026-08-20 12:28:25.985,9202.83772
2026-08-20 12:28:26.401,9206.74385
2026-08-20 12:28:26.815,9209.77148
2026-08-20 12:28:27.283,9354.68115
2026-08-20 12:28:27.697,9709.57452
2026-08-20 12:28:28.110,10060.0896
2026-08-20 12:28:28.524,10445.3741
2026-08-20 12:28:28.943,10843.0266
2026-08-20 12:28:29.357,11215.7953
2026-08-20 12:28:29.818,10931.0582
2026-08-20 12:28:30.246,10527.2336
2026-08-20 12:28:30.659,10128.6925
2026-08-20 12:28:31.073,9758.78201
2026-08-20 12:28:31.535,9373.59433
2026-08-20 12:28:31.948,9285.69136
2026-08-20 12:28:32.362,9580.64265
2026-08-20 12:28:32.782,9929.28189
2026-08-20 12:28:33.195,10069.1715
2026-08-20 12:28:33.660,9676.44263
2026-08-20 12:28:34.074,9356.70901
2026-08-20 12:28:34.488,9373.53755
2026-08-20 12:28:34.914,9686.63588
2026-08-20 12:28:35.373,10090.9486
2026-08-20 12:28:35.785,10471.5488
2026-08-20 12:28:36.212,10866.1417
2026-08-20 12:28:36.625,11251.1824
2026-08-20 12:28:37.037,11029.6242
2026-08-20 12:28:37.499,10579.6877
2026-08-20 12:28:37.927,10192.464
2026-08-20 12:28:38.340,9808.78151
2026-08-20 12:28:38.755,9474.6857
2026-08-20 12:28:39.168,9291.87394
2026-08-20 12:28:39.629,9296.46815
2026-08-20 12:28:40.043,9307.7792
2026-08-20 12:28:40.469,9315.1827
2026-08-20 12:28:40.882,9320.35679
2026-08-20 12:28:41.344,9325.20104
2026-08-20 12:28:41.771,9329.34772
